ProjectID,District,County,ProjectType,ContractorID,LowBidder,ItemDescription,Unit,Quantity,UnitPrice_USD,EngineerEst_USD,LetDate
A00191334,Dallas,Collin,Construction,FIRM-CEE4,No,MTL W-BEAM GD FEN (TIM POST),LF,325,37.00,28.00,2025-08-07
A00064769,Dallas,Ellis,Construction,FIRM-DA83,No,MTL W-BEAM GD FEN (TIM POST),LF,350,22.50,50.00,2025-07-01
A00129184,Dallas,Ellis,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,600,24.00,50.00,2025-07-02
A00191334,Dallas,Collin,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,325,30.00,28.00,2025-08-07
A00064769,Dallas,Ellis,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,350,24.00,50.00,2025-07-01
A00129184,Dallas,Ellis,Construction,FIRM-7909,No,MTL W-BEAM GD FEN (TIM POST),LF,600,25.00,50.00,2025-07-02
A00064769,Dallas,Ellis,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,350,29.00,50.00,2025-07-01
A00129184,Dallas,Ellis,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,600,30.00,50.00,2025-07-02
A00064769,Dallas,Ellis,Construction,FIRM-7909,No,MTL W-BEAM GD FEN (TIM POST),LF,350,30.00,50.00,2025-07-01
A00129184,Dallas,Ellis,Construction,FIRM-C455,No,MTL W-BEAM GD FEN (TIM POST),LF,600,26.63,50.00,2025-07-02
A00064769,Dallas,Ellis,Construction,FIRM-1FAE,No,MTL W-BEAM GD FEN (TIM POST),LF,350,30.00,50.00,2025-07-01
A00129184,Dallas,Ellis,Construction,FIRM-0E6B,No,MTL W-BEAM GD FEN (TIM POST),LF,600,35.00,50.00,2025-07-02
A00064931,Dallas,Ellis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,200,50.00,50.00,2025-07-01
A00064769,Dallas,Ellis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,100,50.00,50.00,2025-07-01
A00064930,Dallas,Ellis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,50,50.00,50.00,2025-07-01
A00133454,Dallas,Ellis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,50,50.00,50.00,2025-07-02
A00129184,Dallas,Ellis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,475,50.00,50.00,2025-07-02
A00185407,Dallas,Navarro,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,75,50.00,50.00,2025-07-02
A00191334,Dallas,Collin,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,325,28.00,28.00,2025-08-07
A00064833,Dallas,Dallas,Construction,FIRM-DA83,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1175,30.00,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-A6BA,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1225,25.00,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-BCBF,Yes,MTL W-BEAM GD FEN (TIM POST),LF,2913,30.00,25.00,2025-02-06
A00064833,Dallas,Dallas,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,1175,30.00,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-16A4,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,26.20,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-A503,No,MTL W-BEAM GD FEN (TIM POST),LF,2913,25.00,25.00,2025-02-06
A00064833,Dallas,Dallas,Construction,FIRM-1FAE,No,MTL W-BEAM GD FEN (TIM POST),LF,1175,30.00,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-8035,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,22.50,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-891D,No,MTL W-BEAM GD FEN (TIM POST),LF,2913,22.27,25.00,2025-02-06
A00064833,Dallas,Dallas,Construction,FIRM-C455,No,MTL W-BEAM GD FEN (TIM POST),LF,1175,24.32,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,24.00,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-7799,No,MTL W-BEAM GD FEN (TIM POST),LF,2913,25.65,25.00,2025-02-06
A00064833,Dallas,Dallas,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,1175,24.00,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-F002,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,31.00,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,2913,33.00,25.00,2025-02-06
A00064833,Dallas,Dallas,Construction,FIRM-0E6B,No,MTL W-BEAM GD FEN (TIM POST),LF,1175,32.37,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,27.00,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-C92E,No,MTL W-BEAM GD FEN (TIM POST),LF,2913,28.00,25.00,2025-02-06
A00131128,Houston,Montgomery,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,30.00,33.00,2025-04-04
A00131128,Houston,Montgomery,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,25.00,33.00,2025-04-04
A00138706,Dallas,Dallas,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,175,30.00,30.00,2025-05-02
A00185404,Dallas,Dallas,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,950,30.00,30.00,2025-05-02
A00064833,Dallas,Dallas,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,50,30.00,30.00,2025-05-02
A00131128,Houston,Montgomery,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,1225,33.00,33.00,2025-04-04
A00130689,Houston,Montgomery,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,2913,25.00,25.00,2025-02-06
A00184597,Austin,Travis,Construction,FIRM-55FB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,5037,31.00,27.00,2025-04-03
A00184597,Austin,Travis,Construction,FIRM-0E24,No,MTL W-BEAM GD FEN (TIM POST),LF,5037,36.00,27.00,2025-04-03
A00184597,Austin,Travis,Construction,FIRM-00C2,No,MTL W-BEAM GD FEN (TIM POST),LF,5037,32.00,27.00,2025-04-03
A00184597,Austin,Travis,Construction,FIRM-A2A4,No,MTL W-BEAM GD FEN (TIM POST),LF,5037,23.00,27.00,2025-04-03
A00184597,Austin,Travis,Construction,FIRM-A365,No,MTL W-BEAM GD FEN (TIM POST),LF,5037,37.00,27.00,2025-04-03
A00184597,Austin,Travis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,5037,27.00,27.00,2025-04-03
A00184597,Austin,Travis,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,5037,27.00,27.00,2025-04-03
A00201583,Fort Worth,Hood,Construction,FIRM-A082,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1780.5,28.00,30.00,2025-07-02
A00201583,Fort Worth,Hood,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,1780.5,28.40,30.00,2025-07-02
A00201583,Fort Worth,Hood,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,1780.5,30.00,30.00,2025-07-02
A00201583,Fort Worth,Hood,Construction,FIRM-AD6A,No,MTL W-BEAM GD FEN (TIM POST),LF,1780.5,34.00,30.00,2025-07-02
A00201583,Fort Worth,Hood,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,1780.5,30.00,30.00,2025-07-02
A00130816,Yoakum,Fayette,Construction,FIRM-CC48,Yes,MTL W-BEAM GD FEN (TIM POST),LF,575.46,28.87,30.00,2024-10-02
A00130816,Yoakum,Fayette,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,575.46,30.25,30.00,2024-10-02
A00130816,Yoakum,Fayette,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,575.46,28.00,30.00,2024-10-02
A00130816,Yoakum,Fayette,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,575.46,40.00,30.00,2024-10-02
A00130816,Yoakum,Fayette,Construction,FIRM-42ED,No,MTL W-BEAM GD FEN (TIM POST),LF,575.46,26.00,30.00,2024-10-02
A00130816,Yoakum,Fayette,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,575.46,85.00,30.00,2024-10-02
A00130816,Yoakum,Fayette,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,575.46,30.00,30.00,2024-10-02
A00130033,Yoakum,Fayette,Construction,FIRM-81BD,Yes,MTL W-BEAM GD FEN (TIM POST),LF,250,25.63,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,250,25.00,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-FF46,No,MTL W-BEAM GD FEN (TIM POST),LF,250,25.50,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,250,23.00,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-42ED,No,MTL W-BEAM GD FEN (TIM POST),LF,250,28.92,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,250,35.00,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,250,26.00,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-CC48,No,MTL W-BEAM GD FEN (TIM POST),LF,250,44.54,30.00,2025-12-03
A00130033,Yoakum,Fayette,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,250,30.00,30.00,2025-12-03
A00128665,Yoakum,Wharton,Construction,FIRM-7909,Yes,MTL W-BEAM GD FEN (TIM POST),LF,675,28.00,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,675,22.35,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,675,30.00,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,675,24.00,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,675,30.00,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,675,25.00,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-42ED,No,MTL W-BEAM GD FEN (TIM POST),LF,675,22.64,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,675,31.50,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,675,26.00,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-CC48,No,MTL W-BEAM GD FEN (TIM POST),LF,675,31.09,25.00,2026-01-07
A00128665,Yoakum,Wharton,Construction,FIRM-29CB,No,MTL W-BEAM GD FEN (TIM POST),LF,675,25.00,25.00,2026-01-07
A00195365,Abilene,Taylor,Construction,FIRM-EBBA,Yes,MTL W-BEAM GD FEN (TIM POST),LF,875,56.00,35.00,2025-10-09
A00194081,Abilene,Nolan,Construction,FIRM-74BB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,187.5,33.00,32.00,2025-10-09
A00036755,Abilene,Fisher,Construction,FIRM-E9AA,Yes,MTL W-BEAM GD FEN (TIM POST),LF,387.5,28.00,27.43,2025-11-06
A00061686,Abilene,Fisher,Construction,FIRM-49EE,Yes,MTL W-BEAM GD FEN (TIM POST),LF,525,26.00,31.32,2026-04-07
A00194074,Abilene,Fisher,Construction,FIRM-64D9,Yes,MTL W-BEAM GD FEN (TIM POST),LF,287.5,27.50,35.00,2026-04-08
A00206280,Atlanta,Panola,Construction,FIRM-840D,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1950,23.50,26.50,2026-07-01
A00195331,Austin,Hays,Construction,FIRM-8BBD,Yes,MTL W-BEAM GD FEN (TIM POST),LF,825,26.70,30.00,2024-11-07
A00135282,Austin,Caldwell,Construction,FIRM-B173,Yes,MTL W-BEAM GD FEN (TIM POST),LF,200,30.00,25.27,2024-09-05
A00199639,Austin,Caldwell,Construction,FIRM-573E,Yes,MTL W-BEAM GD FEN (TIM POST),LF,2650,21.55,30.75,2025-09-04
A00197661,Austin,Travis,Construction,FIRM-357D,Yes,MTL W-BEAM GD FEN (TIM POST),LF,100,50.00,60.00,2026-01-07
A00218356,Austin,Travis,Construction,FIRM-8201,Yes,MTL W-BEAM GD FEN (TIM POST),LF,250,25.98,25.00,2026-08-06
A00212065,Austin,Travis,Construction,FIRM-55FB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,75,27.00,33.00,2026-07-02
A00215754,Beaumont,Jefferson,Construction,FIRM-79E7,Yes,MTL W-BEAM GD FEN (TIM POST),LF,325,32.00,30.00,2026-07-01
A00219820,Beaumont,Jasper,Construction,FIRM-B173,Yes,MTL W-BEAM GD FEN (TIM POST),LF,200,31.90,25.00,2026-08-05
A00184092,Beaumont,Jefferson,Construction,FIRM-60EB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1350,30.25,26.34,2025-05-02
A00124687,Bryan,Burleson,Construction,FIRM-80CC,Yes,MTL W-BEAM GD FEN (TIM POST),LF,775,31.00,27.00,2025-12-02
A00130238,Dallas,Ellis,Construction,FIRM-C434,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1000,25.00,32.00,2025-09-05
A00190562,Fort Worth,Jack,Construction,FIRM-95A4,Yes,MTL W-BEAM GD FEN (TIM POST),LF,125,29.50,40.00,2024-11-06
A00036817,Fort Worth,Erath,Construction,FIRM-C6AB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,100,36.02,40.00,2026-02-04
A00032669,Fort Worth,Wise,Construction,FIRM-C6AB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,100,25.00,25.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-74BB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,125,30.00,28.00,2026-02-05
A00037264,Fort Worth,Hood,Construction,FIRM-3FEF,Yes,MTL W-BEAM GD FEN (TIM POST),LF,125,30.00,28.00,2026-04-08
A00064472,Fort Worth,Tarrant,Construction,FIRM-F5C3,Yes,MTL W-BEAM GD FEN (TIM POST),LF,150,30.00,25.00,2026-07-02
A00065091,Fort Worth,Parker,Construction,FIRM-6C9D,Yes,MTL W-BEAM GD FEN (TIM POST),LF,400,25.00,25.00,2026-08-05
A00214454,Fort Worth,Wise,Construction,FIRM-6C9D,Yes,MTL W-BEAM GD FEN (TIM POST),LF,225,26.00,25.00,2026-08-06
A00064320,Fort Worth,Tarrant,Construction,FIRM-60EB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,500,30.89,50.00,2026-07-02
A00130008,Houston,Brazoria,Construction,FIRM-B3AF,Yes,MTL W-BEAM GD FEN (TIM POST),LF,225,34.84,30.00,2025-10-09
A00134679,Houston,Fort Bend,Construction,FIRM-42ED,Yes,MTL W-BEAM GD FEN (TIM POST),LF,396,28.85,27.00,2026-02-04
A00183682,Houston,Fort Bend,Construction,FIRM-42ED,Yes,MTL W-BEAM GD FEN (TIM POST),LF,300,30.90,30.00,2026-02-05
A00194392,Lufkin,Houston,Construction,FIRM-C6AB,Yes,MTL W-BEAM GD FEN (TIM POST),LF,425,30.44,22.00,2026-08-06
A00208470,Lufkin,Angelina,Construction,FIRM-2C76,Yes,MTL W-BEAM GD FEN (TIM POST),LF,375,44.00,35.00,2025-04-04
A00126695,Pharr,Hidalgo,Construction,FIRM-1D29,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1675,24.51,30.00,2025-12-02
A00193114,Pharr,Hidalgo,Construction,FIRM-E289,Yes,MTL W-BEAM GD FEN (TIM POST),LF,576,29.40,32.17,2026-06-02
A00196404,San Antonio,Bexar,Construction,FIRM-654C,Yes,MTL W-BEAM GD FEN (TIM POST),LF,8445,27.95,30.00,2025-04-03
A00033961,San Antonio,Frio,Construction,FIRM-81BD,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1900,22.21,30.00,2025-02-06
A00186188,Wichita Falls,Wichita,Construction,FIRM-88FE,Yes,MTL W-BEAM GD FEN (TIM POST),LF,300,40.00,28.00,2024-10-02
A00207434,Wichita Falls,Clay,Construction,FIRM-6C9D,Yes,MTL W-BEAM GD FEN (TIM POST),LF,100,32.00,30.00,2025-10-08
A00200728,Wichita Falls,Wilbarger,Construction,FIRM-49EE,Yes,MTL W-BEAM GD FEN (TIM POST),LF,50,32.00,30.00,2025-10-08
A00207610,Wichita Falls,Cooke,Construction,FIRM-41DD,Yes,MTL W-BEAM GD FEN (TIM POST),LF,1400,20.89,26.00,2026-02-04
A00194689,Wichita Falls,Cooke,Construction,FIRM-CEE4,Yes,MTL W-BEAM GD FEN (TIM POST),LF,275,35.00,30.00,2025-06-04
A00138700,Yoakum,Fayette,Construction,FIRM-FF46,Yes,MTL W-BEAM GD FEN (TIM POST),LF,250,29.60,30.00,2024-11-07
A00194184,Yoakum,Matagorda,Construction,FIRM-C449,Yes,MTL W-BEAM GD FEN (TIM POST),LF,50,36.00,40.00,2025-10-08
A00211424,Yoakum,Wharton,Construction,FIRM-42ED,Yes,MTL W-BEAM GD FEN (TIM POST),LF,175,34.68,40.00,2025-11-05
A00184978,Yoakum,Victoria,Construction,FIRM-38DD,Yes,MTL W-BEAM GD FEN (TIM POST),LF,100,29.80,40.00,2025-11-06
A00129304,Yoakum,Matagorda,Construction,FIRM-88FE,Yes,MTL W-BEAM GD FEN (TIM POST),LF,225,30.00,30.00,2026-01-06
A00206283,Yoakum,Fayette,Construction,FIRM-42ED,Yes,MTL W-BEAM GD FEN (TIM POST),LF,75,76.00,27.00,2026-08-05
A00206487,Yoakum,Matagorda,Construction,FIRM-1CE8,Yes,MTL W-BEAM GD FEN (TIM POST),LF,900,28.00,36.00,2026-05-07
A00208872,Yoakum,De Witt,Construction,FIRM-1338,Yes,MTL W-BEAM GD FEN (TIM POST),LF,500,34.00,25.00,2026-03-05
A00124182,Yoakum,Victoria,Construction,FIRM-7733,Yes,MTL W-BEAM GD FEN (TIM POST),LF,340,30.00,30.00,2026-08-06
A00065079,Fort Worth,Erath,Construction,FIRM-EBBA,No,MTL W-BEAM GD FEN (TIM POST),LF,125,28.00,28.00,2026-02-05
A00065091,Fort Worth,Parker,Construction,FIRM-F5C3,No,MTL W-BEAM GD FEN (TIM POST),LF,400,40.00,25.00,2026-08-05
A00134679,Houston,Fort Bend,Construction,FIRM-CF6C,No,MTL W-BEAM GD FEN (TIM POST),LF,396,23.75,27.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-E9AA,No,MTL W-BEAM GD FEN (TIM POST),LF,125,32.00,28.00,2026-02-05
A00134679,Houston,Fort Bend,Construction,FIRM-3FEF,No,MTL W-BEAM GD FEN (TIM POST),LF,396,40.00,27.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-F5C3,No,MTL W-BEAM GD FEN (TIM POST),LF,125,40.00,28.00,2026-02-05
A00134679,Houston,Fort Bend,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,396,25.00,27.00,2026-02-04
A00134679,Houston,Fort Bend,Construction,FIRM-CC48,No,MTL W-BEAM GD FEN (TIM POST),LF,396,27.54,27.00,2026-02-04
A00195365,Abilene,Taylor,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,875,22.50,35.00,2025-10-09
A00194081,Abilene,Nolan,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,187.5,32.00,32.00,2025-10-09
A00036755,Abilene,Fisher,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,387.5,28.00,27.43,2025-11-06
A00061686,Abilene,Fisher,Construction,FIRM-74BB,No,MTL W-BEAM GD FEN (TIM POST),LF,525,29.00,31.32,2026-04-07
A00194074,Abilene,Fisher,Construction,FIRM-74BB,No,MTL W-BEAM GD FEN (TIM POST),LF,287.5,29.00,35.00,2026-04-08
A00206280,Atlanta,Panola,Construction,FIRM-C6AB,No,MTL W-BEAM GD FEN (TIM POST),LF,1950,26.13,26.50,2026-07-01
A00195331,Austin,Hays,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,825,25.25,30.00,2024-11-07
A00135282,Austin,Caldwell,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,200,19.99,25.27,2024-09-05
A00199639,Austin,Caldwell,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,2650,21.00,30.75,2025-09-04
A00197661,Austin,Travis,Construction,FIRM-CA49,No,MTL W-BEAM GD FEN (TIM POST),LF,100,38.00,60.00,2026-01-07
A00218356,Austin,Travis,Construction,FIRM-CA49,No,MTL W-BEAM GD FEN (TIM POST),LF,250,36.00,25.00,2026-08-06
A00212065,Austin,Travis,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,75,35.00,33.00,2026-07-02
A00215754,Beaumont,Jefferson,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,325,30.00,30.00,2026-07-01
A00184092,Beaumont,Jefferson,Construction,FIRM-CA3B,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,36.10,26.34,2025-05-02
A00124687,Bryan,Burleson,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,775,28.00,27.00,2025-12-02
A00130238,Dallas,Ellis,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,1000,22.50,32.00,2025-09-05
A00190562,Fort Worth,Jack,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,125,32.00,40.00,2024-11-06
A00036817,Fort Worth,Erath,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,100,25.00,40.00,2026-02-04
A00032669,Fort Worth,Wise,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,100,25.00,25.00,2026-02-04
A00065079,Fort Worth,Erath,Construction,FIRM-64D9,No,MTL W-BEAM GD FEN (TIM POST),LF,125,24.75,28.00,2026-02-05
A00037264,Fort Worth,Hood,Construction,FIRM-64D9,No,MTL W-BEAM GD FEN (TIM POST),LF,125,24.75,28.00,2026-04-08
A00064472,Fort Worth,Tarrant,Construction,FIRM-E5C7,No,MTL W-BEAM GD FEN (TIM POST),LF,150,27.50,25.00,2026-07-02
A00065091,Fort Worth,Parker,Construction,FIRM-EBBA,No,MTL W-BEAM GD FEN (TIM POST),LF,400,28.00,25.00,2026-08-05
A00214454,Fort Worth,Wise,Construction,FIRM-3FEF,No,MTL W-BEAM GD FEN (TIM POST),LF,225,40.00,25.00,2026-08-06
A00064320,Fort Worth,Tarrant,Construction,FIRM-4D83,No,MTL W-BEAM GD FEN (TIM POST),LF,500,28.60,50.00,2026-07-02
A00130008,Houston,Brazoria,Construction,FIRM-23F6,No,MTL W-BEAM GD FEN (TIM POST),LF,225,30.00,30.00,2025-10-09
A00134679,Houston,Fort Bend,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,396,25.00,27.00,2026-02-04
A00183682,Houston,Fort Bend,Construction,FIRM-B3AF,No,MTL W-BEAM GD FEN (TIM POST),LF,300,27.02,30.00,2026-02-05
A00194392,Lufkin,Houston,Construction,FIRM-3FEF,No,MTL W-BEAM GD FEN (TIM POST),LF,425,35.00,22.00,2026-08-06
A00208470,Lufkin,Angelina,Construction,FIRM-3FEF,No,MTL W-BEAM GD FEN (TIM POST),LF,375,40.00,35.00,2025-04-04
A00126695,Pharr,Hidalgo,Construction,FIRM-E289,No,MTL W-BEAM GD FEN (TIM POST),LF,1675,45.00,30.00,2025-12-02
A00193114,Pharr,Hidalgo,Construction,FIRM-1D29,No,MTL W-BEAM GD FEN (TIM POST),LF,576,29.95,32.17,2026-06-02
A00196404,San Antonio,Bexar,Construction,FIRM-2C76,No,MTL W-BEAM GD FEN (TIM POST),LF,8445,30.00,30.00,2025-04-03
A00033961,San Antonio,Frio,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,1900,24.00,30.00,2025-02-06
A00186188,Wichita Falls,Wichita,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,300,32.00,28.00,2024-10-02
A00207434,Wichita Falls,Clay,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,100,34.00,30.00,2025-10-08
A00200728,Wichita Falls,Wilbarger,Construction,FIRM-C455,No,MTL W-BEAM GD FEN (TIM POST),LF,50,27.65,30.00,2025-10-08
A00207610,Wichita Falls,Cooke,Construction,FIRM-CF08,No,MTL W-BEAM GD FEN (TIM POST),LF,1400,23.00,26.00,2026-02-04
A00194689,Wichita Falls,Cooke,Construction,FIRM-CF08,No,MTL W-BEAM GD FEN (TIM POST),LF,275,34.20,30.00,2025-06-04
A00138700,Yoakum,Fayette,Construction,FIRM-CC48,No,MTL W-BEAM GD FEN (TIM POST),LF,250,24.00,30.00,2024-11-07
A00194184,Yoakum,Matagorda,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,50,32.00,40.00,2025-10-08
A00211424,Yoakum,Wharton,Construction,FIRM-7909,No,MTL W-BEAM GD FEN (TIM POST),LF,175,29.00,40.00,2025-11-05
A00184978,Yoakum,Victoria,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,100,29.00,40.00,2025-11-06
A00129304,Yoakum,Matagorda,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,225,28.00,30.00,2026-01-06
A00206283,Yoakum,Fayette,Construction,FIRM-7909,No,MTL W-BEAM GD FEN (TIM POST),LF,75,25.25,27.00,2026-08-05
A00206487,Yoakum,Matagorda,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,900,31.46,36.00,2026-05-07
A00208872,Yoakum,De Witt,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,500,32.46,25.00,2026-03-05
A00124182,Yoakum,Victoria,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,340,28.99,30.00,2026-08-06
A00195365,Abilene,Taylor,Construction,FIRM-2479,No,MTL W-BEAM GD FEN (TIM POST),LF,875,40.00,35.00,2025-10-09
A00194081,Abilene,Nolan,Construction,FIRM-00E4,No,MTL W-BEAM GD FEN (TIM POST),LF,187.5,24.00,32.00,2025-10-09
A00036755,Abilene,Fisher,Construction,FIRM-EBBA,No,MTL W-BEAM GD FEN (TIM POST),LF,387.5,29.00,27.43,2025-11-06
