ProjectID,District,County,ProjectType,ContractorID,LetDate,NumBidders,WinningBid_USD,EngineerEst_USD,WorkingDays
A00209317,Fort Worth,Wise,Maintenance,FIRM-2375,2024-08-01,5,382893.00,294397.00,40
A00209320,Fort Worth,Erath,Maintenance,FIRM-A40A,2024-08-01,5,463646.21,409213.50,56
A00209319,Fort Worth,Parker,Maintenance,FIRM-2375,2024-08-01,5,321041.55,274992.50,37
A00210303,Odessa,Ector,Maintenance,FIRM-A40A,2024-08-13,3,565230.00,324266.00,40
A00210302,Odessa,Midland,Maintenance,FIRM-FAE7,2024-08-13,3,370358.60,211100.00,37
A00210328,Odessa,Pecos,Maintenance,FIRM-FAE7,2024-08-13,3,259484.00,313900.00,30
A00209953,Paris,Hunt,Maintenance,FIRM-2375,2024-08-01,4,1785001.00,2021144.00,365
A00210171,Paris,Lamar,Maintenance,FIRM-B029,2024-08-02,6,1542915.00,2314000.00,365
A00211508,Paris,Fannin,Maintenance,FIRM-BA3C,2024-08-15,6,32382.00,41480.00,365
A00190828,San Angelo,Sutton,Maintenance,FIRM-16EC,2024-08-02,6,1277999.26,1160879.58,120
A00209410,Tyler,Wood,Maintenance,FIRM-A40A,2024-08-06,3,199087.80,161165.00,42
A00209409,Tyler,Henderson,Maintenance,FIRM-A40A,2024-08-13,2,506410.59,329985.00,42
A00211037,Waco,Bell,Maintenance,FIRM-A40A,2024-08-02,6,1167325.86,1145632.48,150
A00208032,Wichita Falls,Cooke,Maintenance,FIRM-3993,2024-08-13,12,46041.80,63206.80,32
A00209502,Yoakum,Calhoun,Maintenance,FIRM-AD0D,2024-08-01,8,1257941.13,1986616.45,75
A00210187,Pharr,Hidalgo,Maintenance,FIRM-AFF1,2024-08-17,3,652546.42,652546.42,730
A00210187,Pharr,Hidalgo,Maintenance,FIRM-5CC6,2024-08-17,3,652546.42,652546.42,730
A00194299,Corpus Christi,Karnes,Maintenance,FIRM-5CC6,2024-08-10,3,28665.00,28665.00,730
A00194299,Corpus Christi,Karnes,Maintenance,FIRM-8E6A,2024-08-10,3,28665.00,28665.00,730
A00211106,Lubbock,Lamb,Maintenance,FIRM-8E6A,2024-08-18,3,77280.12,77280.12,365
A00211106,Lubbock,Lamb,Maintenance,FIRM-5CC6,2024-08-18,3,77280.12,77280.12,365
A00210996,Paris,Fannin,Maintenance,FIRM-5CC6,2024-08-18,3,20040.00,20040.00,365
A00210996,Paris,Fannin,Maintenance,FIRM-87B3,2024-08-18,3,20040.00,20040.00,365
A00207146,Pharr,Cameron,Maintenance,FIRM-15B0,2024-08-06,2,49080.00,49080.00,365
A00207040,Pharr,Hidalgo,Maintenance,FIRM-EACA,2024-08-04,3,63161.40,63161.40,730
A00207040,Pharr,Hidalgo,Maintenance,FIRM-5CC6,2024-08-04,3,63161.40,63161.40,730
A00209466,Wichita Falls,Baylor,Maintenance,FIRM-5CC6,2024-08-31,3,20306.40,20306.40,730
A00209466,Wichita Falls,Baylor,Maintenance,FIRM-9042,2024-08-31,3,20306.40,20306.40,730
A00208288,Beaumont,Jefferson,Maintenance,FIRM-3866,2024-08-09,7,508346.00,614993.50,60
A00205783,Bryan,Freestone,Maintenance,FIRM-3FEF,2024-08-13,4,282875.00,277639.94,15
A00206926,Dallas,Denton,Maintenance,FIRM-1FAE,2024-08-07,5,256900.00,259500.00,365
A00209625,Lufkin,Angelina,Maintenance,FIRM-C1B7,2024-08-14,6,191034.00,181424.50,365
A00199244,Bryan,Walker,Maintenance,FIRM-CB2B,2024-08-13,4,163498.00,140357.00,36
A00209932,Paris,Grayson,Maintenance,FIRM-9419,2024-08-15,5,237915.00,252887.10,44
A00209934,Paris,Grayson,Maintenance,FIRM-2375,2024-08-15,7,241326.50,267092.36,72
A00195496,San Angelo,Coke,Maintenance,FIRM-88FE,2024-08-02,6,1693487.25,1814403.95,231
A00211430,Waco,Falls,Maintenance,FIRM-80FF,2024-08-23,2,3072072.00,4605394.00,120
A00207412,Beaumont,Jefferson,Maintenance,FIRM-75F3,2024-08-01,6,349447.00,808935.00,365
A00210227,Beaumont,Chambers,Maintenance,FIRM-2375,2024-08-27,3,153849.79,102655.50,15
A00207714,Corpus Christi,San Patricio,Maintenance,FIRM-7733,2024-08-20,2,548370.00,498637.50,365
A00201366,Fort Worth,Parker,Maintenance,FIRM-CEE4,2024-08-01,4,3345738.00,3366437.60,365
A00208273,Fort Worth,Tarrant,Maintenance,FIRM-CF08,2024-08-01,6,4068900.00,4319936.08,365
A00209915,Houston,Harris,Maintenance,FIRM-80E3,2024-08-02,3,14959422.62,27205771.48,730
A00207204,Houston,Brazoria,Maintenance,FIRM-23F6,2024-08-02,3,1898800.00,1818742.40,730
A00211145,Lubbock,Garza,Maintenance,FIRM-BD5E,2024-08-01,3,1099065.54,896621.50,60
A00209935,Paris,Hopkins,Maintenance,FIRM-A66A,2024-08-15,6,197281.00,220540.00,52
A00207153,Pharr,Cameron,Maintenance,FIRM-5CC6,2024-08-04,3,439393.50,439393.50,365
A00207153,Pharr,Cameron,Maintenance,FIRM-AFF1,2024-08-04,3,439393.50,439393.50,365
A00210983,San Antonio,Comal,Maintenance,FIRM-2B61,2024-08-01,8,2292836.66,2608172.46,365
A00211040,San Antonio,Bandera,Maintenance,FIRM-B173,2024-08-02,7,1543147.25,1624452.96,365
A00210634,Wichita Falls,Cooke,Maintenance,FIRM-3FEF,2024-08-01,10,533127.00,610218.00,79
A00210655,Amarillo,Moore,Maintenance,FIRM-3EB5,2024-08-01,4,2393353.00,2505216.50,120
A00210651,Amarillo,Randall,Maintenance,FIRM-C28C,2024-08-01,4,999165.00,1074068.00,120
A00210647,Amarillo,Carson,Maintenance,FIRM-6621,2024-08-01,4,387690.00,432740.00,120
A00210654,Amarillo,Potter,Maintenance,FIRM-4C9C,2024-08-01,4,145388.50,157432.00,120
A00210656,Amarillo,Hemphill,Maintenance,FIRM-EDAE,2024-08-02,3,726393.00,724724.00,120
A00210866,Atlanta,Bowie,Maintenance,FIRM-E5F6,2024-08-01,3,2893160.00,2701000.00,180
A00210571,Bryan,Brazos,Maintenance,FIRM-9D9B,2024-08-01,2,691600.00,730000.00,180
A00211012,Bryan,Walker,Maintenance,FIRM-4C9C,2024-08-13,3,202386.88,224640.00,365
A00211008,Bryan,Washington,Maintenance,FIRM-4C9C,2024-08-13,3,149182.32,168480.00,365
A00211011,Bryan,Brazos,Maintenance,FIRM-4C9C,2024-08-14,3,155851.04,168480.00,365
A00211444,Bryan,Walker,Maintenance,FIRM-4C9C,2024-08-14,4,245487.72,285200.00,365
A00207661,Corpus Christi,Karnes,Maintenance,FIRM-6621,2024-08-20,3,266400.00,275800.00,180
A00209566,Dallas,Collin,Maintenance,FIRM-61E5,2024-08-07,3,46109.00,48500.00,180
A00210880,Fort Worth,Erath,Maintenance,FIRM-9557,2024-08-01,2,1425000.00,1356000.00,180
A00211317,Fort Worth,Johnson,Maintenance,FIRM-B173,2024-08-01,4,979137.50,991305.00,180
A00209836,Fort Worth,Palo Pinto,Maintenance,FIRM-4C9C,2024-08-15,5,167088.00,185652.00,180
A00211184,Laredo,Dimmit,Maintenance,FIRM-E5F6,2024-08-22,3,343585.00,346140.00,182
A00211234,Lufkin,Trinity,Maintenance,FIRM-B173,2024-08-06,3,203500.00,210000.00,180
A00210562,Odessa,Ector,Maintenance,FIRM-CE22,2024-08-13,3,28750.00,35000.00,120
A00209456,Paris,Grayson,Maintenance,FIRM-0C1D,2024-08-01,3,1495416.00,1654500.00,182
A00209686,Paris,Fannin,Maintenance,FIRM-9D9B,2024-08-15,2,291750.00,301250.00,182
A00209951,Paris,Hunt,Maintenance,FIRM-0C1D,2024-08-15,4,463500.00,459000.00,120
A00210261,Paris,Hunt,Maintenance,FIRM-E5F6,2024-08-15,3,414850.00,412500.00,120
A00210467,Tyler,Wood,Maintenance,FIRM-B173,2024-08-01,3,1896800.00,1764400.00,365
A00209747,Waco,Coryell,Maintenance,FIRM-8056,2024-08-01,5,1892350.00,1783500.00,183
A00209743,Waco,Hill,Maintenance,FIRM-8056,2024-08-01,4,1778575.00,1696600.00,183
A00209744,Waco,McLennan,Maintenance,FIRM-B173,2024-08-01,4,2213910.00,2252250.00,183
A00209769,Waco,Bell,Maintenance,FIRM-4C9C,2024-08-02,3,529032.92,537674.78,183
A00209746,Waco,Bell,Maintenance,FIRM-B173,2024-08-02,5,1496929.00,1488800.00,183
A00203459,Austin,Travis,Maintenance,FIRM-CF69,2024-09-11,6,216995.00,271733.10,66
A00209235,Houston,Montgomery,Maintenance,FIRM-C20C,2024-10-15,2,229800.00,263000.00,365
A00206078,Amarillo,Potter,Maintenance,FIRM-1859,2025-02-06,8,1595496.40,2003276.25,140
A00210143,Amarillo,Potter,Maintenance,FIRM-A646,2026-06-03,11,1256310.30,1720012.45,80
A00207554,Atlanta,Morris,Maintenance,FIRM-3FEF,2024-09-04,5,842650.00,995529.07,90
A00211363,Bryan,Brazos,Maintenance,FIRM-31A1,2024-11-12,6,114951.50,127279.83,48
A00186735,Bryan,Walker,Maintenance,FIRM-3FEF,2024-11-12,7,283536.00,299050.00,12
A00205547,Bryan,Brazos,Maintenance,FIRM-649E,2025-01-15,3,873660.60,896350.00,365
A00210413,Childress,Childress,Maintenance,FIRM-F23B,2024-09-05,11,754020.00,937520.00,102
A00210414,Childress,Donley,Maintenance,FIRM-2479,2024-10-08,8,724905.60,745135.00,102
A00192155,Corpus Christi,Refugio,Maintenance,FIRM-3D12,2025-05-20,8,568771.00,740979.00,21
A00211120,Dallas,Collin,Maintenance,FIRM-6755,2024-10-09,8,50101.00,52286.02,9
A00208038,Dallas,Denton,Maintenance,FIRM-3FEF,2024-10-09,9,147816.00,176550.00,16
A00210878,Dallas,Kaufman,Maintenance,FIRM-08FE,2024-09-11,4,212135.00,227430.00,180
A00211506,Dallas,Denton,Maintenance,FIRM-D0C9,2024-11-13,3,31200.00,22080.00,240
A00210586,Dallas,Denton,Maintenance,FIRM-0A63,2025-01-08,7,924426.77,1062025.00,365
A00211524,Dallas,Ellis,Maintenance,FIRM-3FEF,2025-03-04,5,1343904.30,1654884.75,65
A00209147,Dallas,Collin,Maintenance,FIRM-7C19,2026-02-11,5,278461.00,333800.00,365
A00207380,El Paso,El Paso,Maintenance,FIRM-7519,2025-12-09,8,555941.00,861118.00,104
A00208005,Houston,Harris,Maintenance,FIRM-7519,2025-08-12,7,249972.00,343120.00,40
A00209399,Paris,Red River,Maintenance,FIRM-A66A,2025-01-16,7,164232.00,208978.00,32
A00206162,Paris,Grayson,Maintenance,FIRM-BD5E,2025-07-24,5,496711.00,751000.00,40
A00210529,San Antonio,Bexar,Maintenance,FIRM-6755,2024-11-14,6,174951.00,185056.92,27
A00155357,San Antonio,Bexar,Maintenance,FIRM-E152,2025-01-16,9,218588.00,251787.22,50
A00206347,San Antonio,Medina,Maintenance,FIRM-E152,2025-01-16,9,149921.00,198876.44,23
A00189581,San Antonio,Comal,Maintenance,FIRM-6755,2025-02-20,14,135300.00,190731.48,25
A00185435,San Antonio,Comal,Maintenance,FIRM-6755,2025-02-20,13,100463.00,180083.27,38
A00210463,San Antonio,Kerr,Maintenance,FIRM-6755,2025-02-20,12,69326.00,82335.06,26
A00206740,San Antonio,Bexar,Maintenance,FIRM-3FEF,2025-07-23,4,98815.00,100507.41,14
A00209709,Waco,McLennan,Maintenance,FIRM-3FEF,2024-09-05,6,1743360.00,1674713.84,110
A00210610,Waco,McLennan,Maintenance,FIRM-6755,2024-09-05,4,700293.00,1179886.00,365
A00209955,Waco,Bell,Maintenance,FIRM-94A8,2024-09-06,5,716115.50,1413106.00,365
A00192573,Corpus Christi,Live Oak,Maintenance,FIRM-5CC6,2024-09-14,3,126345.48,126345.48,730
A00192573,Corpus Christi,Live Oak,Maintenance,FIRM-3C1E,2024-09-14,3,126345.48,126345.48,730
A00210890,Houston,Harris,Maintenance,FIRM-4A0B,2025-01-08,5,12667795.34,12218920.00,730
A00206122,Beaumont,Chambers,Maintenance,FIRM-CB2B,2025-03-04,5,1336896.47,1676085.28,730
A00206147,Beaumont,Jasper,Maintenance,FIRM-CB2B,2025-03-04,4,1566440.87,1796806.60,730
A00206157,Beaumont,Liberty,Maintenance,FIRM-2EFC,2025-03-04,6,1724765.60,1762037.00,730
A00206160,Beaumont,Newton,Maintenance,FIRM-4621,2025-03-04,5,786497.00,1023392.00,730
A00206242,Beaumont,Tyler,Maintenance,FIRM-CB2B,2025-03-04,5,911983.00,1051000.00,730
A00206151,Beaumont,Hardin,Maintenance,FIRM-4621,2025-03-05,4,905969.00,1283250.00,730
A00206127,Beaumont,Jefferson,Maintenance,FIRM-CC20,2025-03-11,5,403895.52,586688.00,730
A00206238,Beaumont,Jefferson,Maintenance,FIRM-CC20,2025-03-11,8,444169.76,636720.00,730
A00206171,Beaumont,Orange,Maintenance,FIRM-4621,2025-03-11,5,677504.00,951980.00,730
A00209680,Amarillo,Gray,Maintenance,FIRM-75F3,2025-04-23,3,354520.00,551955.00,365
A00210306,Atlanta,Cass,Maintenance,FIRM-CB2B,2024-10-09,4,615004.00,657725.00,150
A00210071,Austin,Travis,Maintenance,FIRM-D40E,2024-11-06,5,1427650.00,1500250.00,730
A00210080,Austin,Williamson,Maintenance,FIRM-CB2B,2025-01-15,4,294003.00,378254.00,118
A00210084,Austin,Travis,Maintenance,FIRM-621E,2025-02-12,4,253920.00,261384.00,93
A00210091,Austin,Lee,Maintenance,FIRM-B122,2025-03-12,5,432188.94,508632.00,164
A00210102,Austin,Caldwell,Maintenance,FIRM-E2B5,2025-04-09,6,337017.00,426896.00,194
A00210087,Austin,Travis,Maintenance,FIRM-B384,2025-04-09,5,226689.68,234478.00,110
A00210104,Austin,Travis,Maintenance,FIRM-CE22,2025-05-14,3,146974.00,163270.00,730
A00210127,Austin,Bastrop,Maintenance,FIRM-1A77,2025-08-13,2,123654.00,140184.00,120
A00206247,Beaumont,Jasper,Maintenance,FIRM-D896,2024-09-05,3,2350250.45,2414590.00,730
A00206959,Beaumont,Jasper,Maintenance,FIRM-CB2B,2024-11-13,4,362870.00,394450.00,365
A00206953,Beaumont,Jefferson,Maintenance,FIRM-CB2B,2024-11-13,4,404890.00,505230.00,365
A00210986,Childress,Wheeler,Maintenance,FIRM-75F3,2024-09-03,4,140644.00,162300.00,730
A00208165,Dallas,Denton,Maintenance,FIRM-75F3,2024-09-11,6,796757.00,999735.50,365
A00211018,Dallas,Collin,Maintenance,FIRM-CB36,2024-10-09,5,386560.00,553577.28,365
A00207997,Dallas,Collin,Maintenance,FIRM-AC3C,2024-10-31,5,102300.00,151682.00,365
A00200575,Dallas,Denton,Maintenance,FIRM-AC3C,2024-10-31,5,139435.00,208112.00,365
A00210585,Dallas,Denton,Maintenance,FIRM-B029,2025-01-15,6,438010.00,808480.00,365
A00211523,Dallas,Ellis,Maintenance,FIRM-EFD2,2025-05-07,6,557450.00,764700.00,365
A00211525,Dallas,Ellis,Maintenance,FIRM-01A6,2025-06-11,6,260994.00,373267.50,365
A00211116,Fort Worth,Wise,Maintenance,FIRM-75F3,2024-09-05,6,1231667.00,1628420.00,365
A00210326,Fort Worth,Tarrant,Maintenance,FIRM-7C19,2024-11-06,3,3509156.65,2351784.15,365
A00211488,Fort Worth,Tarrant,Maintenance,FIRM-6731,2024-12-03,9,241177.00,349690.19,365
A00200313,Fort Worth,Tarrant,Maintenance,FIRM-3E2B,2025-05-01,2,2385405.00,1967200.00,730
A00207748,Fort Worth,Johnson,Maintenance,FIRM-94A8,2025-06-05,9,865191.00,1113881.00,365
A00211370,Fort Worth,Johnson,Maintenance,FIRM-6731,2025-07-24,9,240333.90,538933.55,365
A00210093,Houston,Montgomery,Maintenance,FIRM-33FF,2024-09-10,4,505509.43,595965.10,90
A00210145,Houston,Montgomery,Maintenance,FIRM-2375,2024-09-10,5,1020636.40,887172.00,180
A00207982,Houston,Montgomery,Maintenance,FIRM-7C19,2024-09-10,4,580072.00,656238.60,365
A00190889,Houston,Fort Bend,Maintenance,FIRM-E675,2024-09-10,5,531689.00,537880.50,365
A00209870,Houston,Montgomery,Maintenance,FIRM-DC30,2024-09-10,5,818891.93,902442.28,730
A00210608,Houston,Montgomery,Maintenance,FIRM-4D95,2024-10-02,5,1000062.00,1542200.00,731
A00210908,Houston,Fort Bend,Maintenance,FIRM-B705,2024-10-15,6,480272.50,524725.00,365
A00139794,Houston,Brazoria,Maintenance,FIRM-196E,2024-11-12,5,623625.00,664935.40,365
A00207113,Houston,Montgomery,Maintenance,FIRM-6D7D,2024-12-04,5,845281.18,943946.08,239
A00176523,Houston,Brazoria,Maintenance,FIRM-8D8B,2025-01-14,4,475750.00,582369.97,365
A00194712,Houston,Harris,Maintenance,FIRM-1A77,2025-06-04,3,2832039.24,3881536.84,365
A00208664,Houston,Harris,Maintenance,FIRM-DA34,2025-06-10,4,220450.00,352850.00,365
A00211352,Lubbock,Crosby,Maintenance,FIRM-CE80,2024-10-08,6,668656.00,816252.00,730
A00211354,Lubbock,Swisher,Maintenance,FIRM-CB2B,2024-10-08,4,514012.00,572920.00,730
A00211364,Lufkin,Angelina,Maintenance,FIRM-6513,2024-09-11,5,432900.00,395450.00,365
A00211338,Paris,Grayson,Maintenance,FIRM-196E,2024-09-19,2,318000.00,225800.00,365
A00210170,San Angelo,Tom Green,Maintenance,FIRM-6731,2025-07-22,10,101768.00,246591.00,365
A00211306,San Antonio,Frio,Maintenance,FIRM-B029,2024-10-01,3,1121650.00,1720000.00,365
A00211311,San Antonio,Bexar,Maintenance,FIRM-B029,2024-10-02,5,1646250.00,2423750.00,365
A00206051,Tyler,Cherokee,Maintenance,FIRM-BEFC,2025-12-09,9,667922.97,715627.84,112
A00205446,Waco,Bell,Maintenance,FIRM-01A6,2024-10-02,7,4363168.50,7878178.80,365
A00183992,Yoakum,Victoria,Maintenance,FIRM-B705,2025-04-24,4,155122.55,164716.75,365
A00210076,Austin,Blanco,Maintenance,FIRM-45A9,2025-01-08,3,1825710.00,2187600.00,365
A00210094,Austin,Travis,Maintenance,FIRM-EBF6,2025-02-06,2,1708860.00,1863900.00,365
A00210522,Bryan,Grimes,Maintenance,FIRM-6621,2025-09-09,3,508000.00,374400.00,365
A00210519,Bryan,Milam,Maintenance,FIRM-6621,2025-10-14,5,412800.00,358400.00,365
A00207537,Corpus Christi,Karnes,Maintenance,FIRM-37C1,2024-10-02,5,1502474.21,1596863.10,14
A00211127,Corpus Christi,Aransas,Maintenance,FIRM-A922,2024-11-06,3,1776045.47,1845144.85,34
A00210121,Dallas,Denton,Maintenance,FIRM-61E5,2024-09-11,3,45506.00,57950.00,240
A00211441,Dallas,Navarro,Maintenance,FIRM-EBF6,2024-09-11,2,154900.00,157500.00,365
A00210438,Dallas,Denton,Maintenance,FIRM-EBF6,2025-02-12,4,142560.00,178200.00,120
A00191474,Laredo,Val Verde,Maintenance,FIRM-EBF6,2024-10-24,2,283920.00,299520.00,182
A00210970,Laredo,Maverick,Maintenance,FIRM-37C1,2024-10-02,3,3876465.82,4456701.32,120
A00210904,Lubbock,Lubbock,Maintenance,FIRM-6621,2024-09-10,4,147200.00,175000.00,180
A00208908,San Angelo,Sutton,Maintenance,FIRM-61E5,2024-09-26,3,36138.00,40812.00,180
A00210057,Austin,Bastrop,Maintenance,FIRM-75F3,2024-09-05,5,1138216.00,2991733.68,730
A00210089,Austin,Travis,Maintenance,FIRM-6755,2025-04-03,4,2534513.00,3745615.00,730
A00207313,Dallas,Collin,Maintenance,FIRM-035A,2024-09-11,7,255025.00,357838.81,30
A00210572,Dallas,Denton,Maintenance,FIRM-3866,2024-10-31,7,293532.00,377358.00,29
A00191714,Houston,Brazoria,Maintenance,FIRM-2375,2025-03-11,9,678427.00,917667.96,365
A00210120,Houston,Harris,Maintenance,FIRM-31A1,2024-10-15,5,632000.00,664000.00,365
A00139797,Houston,Brazoria,Maintenance,FIRM-9200,2025-03-05,7,1892568.70,2045252.35,66
A00204765,Lubbock,Lubbock,Maintenance,FIRM-1338,2025-09-16,2,395450.00,248250.00,365
A00210436,Tyler,Van Zandt,Maintenance,FIRM-C3C1,2025-03-11,5,167715.00,172465.00,43
A00196393,Waco,McLennan,Maintenance,FIRM-CB2B,2025-09-05,5,1576247.00,1819359.90,365
A00185070,Yoakum,Colorado,Maintenance,FIRM-D186,2025-01-17,4,146024.63,199658.10,30
A00202264,Abilene,Taylor,Maintenance,FIRM-BC9E,2025-03-10,2,466240.00,469087.05,16
A00204543,Abilene,Fisher,Maintenance,FIRM-0203,2025-04-01,5,176616.00,216799.00,365
A00207646,Amarillo,Potter,Maintenance,FIRM-A40A,2024-09-05,4,2379129.77,1729454.75,80
A00211152,Atlanta,Titus,Maintenance,FIRM-A40A,2024-09-04,2,624941.00,478250.00,43
A00210117,Austin,Bastrop,Maintenance,FIRM-1BB8,2025-07-09,4,214796.50,209705.72,25
A00210118,Austin,Burnet,Maintenance,FIRM-1BB8,2025-07-09,5,235390.93,317755.50,35
A00210122,Austin,Hays,Maintenance,FIRM-1BB8,2025-07-09,4,176920.20,174786.81,32
A00210116,Austin,Williamson,Maintenance,FIRM-1BB8,2025-07-09,4,265380.95,255168.75,35
A00210959,Childress,Childress,Maintenance,FIRM-A40A,2024-10-08,5,867300.00,826000.00,25
A00206929,Dallas,Denton,Maintenance,FIRM-6755,2024-10-31,7,98979.00,109887.80,50
A00210584,Dallas,Denton,Maintenance,FIRM-0A63,2025-01-03,7,45887.00,74211.00,23
A00210180,Dallas,Kaufman,Maintenance,FIRM-B686,2024-09-11,9,227054.00,302677.00,115
A00207852,Dallas,Denton,Maintenance,FIRM-1A77,2024-10-31,2,669741.13,786950.60,180
A00210577,Dallas,Denton,Maintenance,FIRM-2C76,2024-11-13,8,190368.00,231609.60,365
A00210576,Dallas,Denton,Maintenance,FIRM-1A0B,2024-11-13,5,482476.00,573777.89,365
A00210575,Dallas,Denton,Maintenance,FIRM-3993,2024-11-13,13,150125.00,196516.00,40
A00211485,Dallas,Navarro,Maintenance,FIRM-D535,2025-01-08,8,631956.08,1024351.20,365
A00210578,Dallas,Denton,Maintenance,FIRM-1A0B,2025-01-15,4,542325.00,585575.00,365
A00210587,Dallas,Denton,Maintenance,FIRM-DC30,2025-02-12,4,89077.50,149439.00,34
A00206885,Dallas,Navarro,Maintenance,FIRM-DC30,2025-02-12,5,48005.25,73172.48,25
A00210309,Lubbock,Hale,Maintenance,FIRM-A40A,2024-09-05,4,892524.00,501258.50,48
A00210308,Lubbock,Lamb,Maintenance,FIRM-FAE7,2024-09-05,4,607346.32,637376.50,61
A00210307,Lubbock,Terry,Maintenance,FIRM-FAE7,2024-09-05,4,458987.12,420966.00,40
A00211191,Paris,Hopkins,Maintenance,FIRM-DAA9,2024-09-19,5,237146.61,281556.00,49
A00209245,Paris,Hunt,Maintenance,FIRM-DAA9,2024-09-19,5,325000.44,287760.00,48
A00211190,Paris,Lamar,Maintenance,FIRM-DAA9,2024-09-19,3,417320.67,280767.85,48
A00210468,Paris,Grayson,Maintenance,FIRM-196E,2024-09-19,3,544200.00,573200.00,365
A00211271,Pharr,Hidalgo,Maintenance,FIRM-AD0D,2025-01-07,5,1576455.03,2518644.70,120
A00211263,Pharr,Hidalgo,Maintenance,FIRM-6244,2025-06-11,4,1106111.87,885730.00,40
A00211148,San Angelo,Kimble,Maintenance,FIRM-85EC,2024-11-19,6,737490.43,655626.30,60
A00208461,Tyler,Gregg,Maintenance,FIRM-CB36,2024-09-05,6,1425453.00,1587400.00,730
A00208459,Tyler,Henderson,Maintenance,FIRM-CB36,2024-09-05,6,1051801.00,1247250.00,730
A00208460,Tyler,Smith,Maintenance,FIRM-7C19,2024-09-05,6,1341365.00,1450375.00,730
A00210612,Waco,Hill,Maintenance,FIRM-9C62,2024-09-05,8,2640060.24,3575842.85,120
A00209459,Wichita Falls,Baylor,Maintenance,FIRM-6244,2024-11-20,6,1232489.94,903860.91,53
A00190663,Houston,Harris,Maintenance,FIRM-5CC6,2024-11-17,3,16080.34,16080.34,365
A00190663,Houston,Harris,Maintenance,FIRM-EF52,2024-11-17,3,16080.34,16080.34,365
A00209952,Amarillo,Potter,Maintenance,FIRM-F23B,2025-06-05,9,1052829.50,1301967.00,94
A00207962,Austin,Travis,Maintenance,FIRM-CF69,2024-09-11,8,193989.00,216480.03,69
A00211114,Dallas,Dallas,Maintenance,FIRM-A646,2024-10-09,4,493270.00,822625.00,11
A00195227,Houston,Brazoria,Maintenance,FIRM-3866,2026-07-14,10,378060.00,560454.40,50
A00197067,Pharr,Cameron,Maintenance,FIRM-2C76,2025-01-07,7,585185.00,700355.00,120
A00211439,Tyler,Henderson,Maintenance,FIRM-31A1,2024-09-17,8,460630.00,431410.00,240
A00205606,Beaumont,Jasper,Maintenance,FIRM-9640,2024-09-25,5,579509.10,692175.71,93
A00207367,Dallas,Kaufman,Maintenance,FIRM-008F,2025-06-04,4,4164553.25,4381737.30,160
A00210950,Houston,Harris,Maintenance,FIRM-4055,2024-10-15,5,446000.00,549750.00,365
A00203365,Houston,Harris,Maintenance,FIRM-80E3,2025-02-06,5,4149300.00,6402371.23,730
A00209505,Houston,Brazoria,Maintenance,FIRM-D896,2024-09-10,8,622840.00,809762.94,730
A00210609,Houston,Montgomery,Maintenance,FIRM-4D95,2024-10-01,6,1109686.00,1571674.91,365
A00190666,Houston,Harris,Maintenance,FIRM-8D8B,2025-06-04,4,7981348.60,8414516.50,365
A00211442,Tyler,Smith,Maintenance,FIRM-C3C1,2024-09-10,8,227017.00,245235.00,50
A00208402,Wichita Falls,Wichita,Maintenance,FIRM-88FE,2025-08-08,5,1562345.20,1454615.81,141
A00210523,Austin,Burnet,Maintenance,FIRM-B379,2025-04-09,12,347061.00,509574.24,96
